;year;temp_diff;station_id;name;latitude;longitude;altitude
163;2005-01-01;0.7325806451612902;1300;Eslohe;51.254;8.1565;351
164;2006-01-01;1.07258064516129;1300;Eslohe;51.254;8.1565;351
165;2007-01-01;1.372580645161289;1300;Eslohe;51.254;8.1565;351
166;2008-01-01;0.6925806451612893;1300;Eslohe;51.254;8.1565;351
167;2009-01-01;0.7225806451612904;1300;Eslohe;51.254;8.1565;351
168;2010-01-01;-0.5274193548387105;1300;Eslohe;51.254;8.1565;351
169;2011-01-01;1.32258064516129;1300;Eslohe;51.254;8.1565;351
170;2012-01-01;0.5625806451612902;1300;Eslohe;51.254;8.1565;351
171;2013-01-01;0.2325806451612893;1300;Eslohe;51.254;8.1565;351
172;2014-01-01;1.9225806451612897;1300;Eslohe;51.254;8.1565;351
173;2015-01-01;;1300;Eslohe;51.254;8.1565;351
174;2016-01-01;1.0625806451612902;1300;Eslohe;51.254;8.1565;351
175;2017-01-01;1.1725806451612897;1300;Eslohe;51.254;8.1565;351
176;2018-01-01;1.7525806451612898;1300;Eslohe;51.254;8.1565;351
177;2019-01-01;1.5225806451612893;1300;Eslohe;51.254;8.1565;351
178;1931-01-01;-0.9387096774193555;1303;Essen-Bredeney;51.4041;6.9677;150
179;1932-01-01;-0.1287096774193568;1303;Essen-Bredeney;51.4041;6.9677;150
180;1933-01-01;-0.7287096774193564;1303;Essen-Bredeney;51.4041;6.9677;150
181;1934-01-01;0.8112903225806445;1303;Essen-Bredeney;51.4041;6.9677;150
182;1935-01-01;0.07129032258064427;1303;Essen-Bredeney;51.4041;6.9677;150
183;1936-01-01;-0.09870967741935566;1303;Essen-Bredeney;51.4041;6.9677;150
184;1937-01-01;;1303;Essen-Bredeney;51.4041;6.9677;150
185;1938-01-01;0.27129032258064356;1303;Essen-Bredeney;51.4041;6.9677;150
186;1939-01-01;0.20129032258064328;1303;Essen-Bredeney;51.4041;6.9677;150
187;1940-01-01;-1.328709677419356;1303;Essen-Bredeney;51.4041;6.9677;150
188;1941-01-01;-0.7887096774193569;1303;Essen-Bredeney;51.4041;6.9677;150
189;1942-01-01;-0.9687096774193567;1303;Essen-Bredeney;51.4041;6.9677;150
190;1943-01-01;0.4812903225806444;1303;Essen-Bredeney;51.4041;6.9677;150
191;1944-01-01;-0.21870967741935665;1303;Essen-Bredeney;51.4041;6.9677;150
192;1945-01-01;;1303;Essen-Bredeney;51.4041;6.9677;150
193;1946-01-01;;1303;Essen-Bredeney;51.4041;6.9677;150
194;1947-01-01;;1303;Essen-Bredeney;51.4041;6.9677;150
195;1948-01-01;0.9112903225806441;1303;Essen-Bredeney;51.4041;6.9677;150
196;1949-01-01;0.9212903225806439;1303;Essen-Bredeney;51.4041;6.9677;150
197;1950-01-01;0.20129032258064328;1303;Essen-Bredeney;51.4041;6.9677;150
198;1951-01-01;0.41129032258064413;1303;Essen-Bredeney;51.4041;6.9677;150
199;1952-01-01;-0.46870967741935665;1303;Essen-Bredeney;51.4041;6.9677;150
200;1953-01-01;0.5612903225806445;1303;Essen-Bredeney;51.4041;6.9677;150
201;1954-01-01;-0.4387096774193555;1303;Essen-Bredeney;51.4041;6.9677;150
202;1955-01-01;-0.6087096774193554;1303;Essen-Bredeney;51.4041;6.9677;150
203;1956-01-01;-1.418709677419356;1303;Essen-Bredeney;51.4041;6.9677;150
204;1957-01-01;0.41129032258064413;1303;Essen-Bredeney;51.4041;6.9677;150
205;1958-01-01;-0.11870967741935701;1303;Essen-Bredeney;51.4041;6.9677;150
206;1959-01-01;1.2012903225806433;1303;Essen-Bredeney;51.4041;6.9677;150
207;1960-01-01;0.2412903225806442;1303;Essen-Bredeney;51.4041;6.9677;150
208;1961-01-01;0.6812903225806437;1303;Essen-Bredeney;51.4041;6.9677;150
209;1962-01-01;-1.368709677419357;1303;Essen-Bredeney;51.4041;6.9677;150
210;1963-01-01;-1.2987096774193567;1303;Essen-Bredeney;51.4041;6.9677;150
211;1964-01-01;0.011290322580643775;1303;Essen-Bredeney;51.4041;6.9677;150
212;1965-01-01;-0.748709677419356;1303;Essen-Bredeney;51.4041;6.9677;150
213;1966-01-01;0.22129032258064285;1303;Essen-Bredeney;51.4041;6.9677;150
214;1967-01-01;0.4912903225806442;1303;Essen-Bredeney;51.4041;6.9677;150
215;1968-01-01;-0.16870967741935594;1303;Essen-Bredeney;51.4041;6.9677;150
216;1969-01-01;-0.15870967741935615;1303;Essen-Bredeney;51.4041;6.9677;150
217;1970-01-01;-0.28870967741935694;1303;Essen-Bredeney;51.4041;6.9677;150
218;1971-01-01;0.34129032258064385;1303;Essen-Bredeney;51.4041;6.9677;150
219;1972-01-01;-0.33870967741935587;1303;Essen-Bredeney;51.4041;6.9677;150
220;1973-01-01;0.07129032258064427;1303;Essen-Bredeney;51.4041;6.9677;150
221;1974-01-01;0.381290322580643;1303;Essen-Bredeney;51.4041;6.9677;150
222;1975-01-01;0.5712903225806443;1303;Essen-Bredeney;51.4041;6.9677;150
223;1976-01-01;0.5912903225806438;1303;Essen-Bredeney;51.4041;6.9677;150
224;1977-01-01;0.29129032258064314;1303;Essen-Bredeney;51.4041;6.9677;150
225;1978-01-01;-0.5287096774193571;1303;Essen-Bredeney;51.4041;6.9677;150
226;1979-01-01;-0.7987096774193567;1303;Essen-Bredeney;51.4041;6.9677;150
227;1980-01-01;-0.3887096774193566;1303;Essen-Bredeney;51.4041;6.9677;150
228;1981-01-01;-0.23870967741935623;1303;Essen-Bredeney;51.4041;6.9677;150
229;1982-01-01;0.8712903225806432;1303;Essen-Bredeney;51.4041;6.9677;150
230;1983-01-01;0.7612903225806438;1303;Essen-Bredeney;51.4041;6.9677;150
231;1984-01-01;-0.07870967741935608;1303;Essen-Bredeney;51.4041;6.9677;150
232;1985-01-01;-1.0487096774193567;1303;Essen-Bredeney;51.4041;6.9677;150
233;1986-01-01;-0.47870967741935644;1303;Essen-Bredeney;51.4041;6.9677;150
234;1987-01-01;-0.8087096774193565;1303;Essen-Bredeney;51.4041;6.9677;150
235;1988-01-01;0.631290322580643;1303;Essen-Bredeney;51.4041;6.9677;150
236;1989-01-01;1.4012903225806443;1303;Essen-Bredeney;51.4041;6.9677;150
237;1990-01-01;1.1812903225806437;1303;Essen-Bredeney;51.4041;6.9677;150
238;1991-01-01;0.15129032258064434;1303;Essen-Bredeney;51.4041;6.9677;150
239;1992-01-01;0.9612903225806431;1303;Essen-Bredeney;51.4041;6.9677;150
